Timestamp,Variant,Circuit,Verify,Original_Gates,Final_Gates,Removed,Area_Before_AND2,Area_After_AND2,Area_Saved_AND2,Depth_Before,Depth_After,T_Parse,T_Encode,T_SAT,T_CEC,T_Total,SAT_Candidates,SAT_Checks,SAT_Query_SAT,SAT_Query_UNSAT,SAT_Timeouts,SAT_Abort_Reason,SAT_Unresolved,SAT_Max_Budget,Rebuilds,TFI_Checks,TFI_Query_SAT,TFI_Query_UNSAT,TFI_Timeouts,TFI_Skipped,Window_Checks,Window_Query_SAT,Window_Query_UNSAT,Window_Timeouts,Window_Skipped,Window_Audit_Fail,Cone_Checks,Cone_Query_SAT,Cone_Query_UNSAT,Cone_Timeouts,Cone_Skipped,Global_Checks,Global_Query_SAT,Global_Query_UNSAT,Global_Timeouts,CEX_Prune_Events,CEX_Prune_Checked,CEX_Pruned,CEX_TFI_Prune_Events,CEX_TFI_Prune_Checked,CEX_TFI_Pruned,CEX_Pruning_Enabled,CEX_Audit_Enabled,CEX_Audit_Checked,CEX_Audit_SAT,CEX_Audit_False_Prunes,CEX_Audit_Timeouts,CEX_Audit_Skipped,CEX_Audit_Limit_Hit,Candidate_Order,Window_Enabled,Cone_Enabled,Checkpoint_Resume
2026-05-18_01-55-23,cex_window_audit,benchmark_suites/epfl/epfl_arithmetic_sqrt.aag,PASS,24618,24618,0,24618,24618,0,5058,5058,0.0272,459.3696,3970.3325,0.0477,4552.1900,49236,112,109,0,3,TIME_BUDGET_CHECKPOINT,42308,500,0,111,108,0,3,147,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,49231,6923,108,263382,48978,1,1,6955,6923,0,32,0,0,current,1,1,0
